,filename,width,height,xmin,ymin,xmax,ymax
5179,Muroran/JPEGImages/train_Muroran_01088.jpg,600,600,384,516,494,594
5180,Muroran/JPEGImages/train_Muroran_01088.jpg,600,600,99,547,179,597
5181,Muroran/JPEGImages/train_Muroran_01088.jpg,600,600,231,492,296,580
5182,Muroran/JPEGImages/train_Muroran_01089.jpg,600,600,72,346,290,600
5183,Muroran/JPEGImages/train_Muroran_01090.jpg,600,600,226,396,316,422
5184,Muroran/JPEGImages/train_Muroran_01090.jpg,600,600,448,392,574,459
5185,Muroran/JPEGImages/train_Muroran_01090.jpg,600,600,333,395,497,600
5186,Muroran/JPEGImages/train_Muroran_01091.jpg,600,600,486,471,600,561
5187,Muroran/JPEGImages/train_Muroran_01091.jpg,600,600,167,458,391,563
5188,Muroran/JPEGImages/train_Muroran_01092.jpg,600,600,109,384,252,594
5189,Muroran/JPEGImages/train_Muroran_01092.jpg,600,600,248,407,319,588
5190,Muroran/JPEGImages/train_Muroran_01093.jpg,600,600,322,356,600,515
5191,Muroran/JPEGImages/train_Muroran_01093.jpg,600,600,247,348,378,599
5192,Muroran/JPEGImages/train_Muroran_01093.jpg,600,600,2,359,186,594
5193,Muroran/JPEGImages/train_Muroran_01094.jpg,600,600,353,439,463,594
5194,Muroran/JPEGImages/train_Muroran_01094.jpg,600,600,122,415,600,595
5195,Muroran/JPEGImages/train_Muroran_01095.jpg,600,600,9,365,469,594
5196,Muroran/JPEGImages/train_Muroran_01096.jpg,600,600,271,353,479,400
5197,Muroran/JPEGImages/train_Muroran_01097.jpg,600,600,397,449,575,600
5198,Muroran/JPEGImages/train_Muroran_01098.jpg,600,600,480,436,600,583
5199,Muroran/JPEGImages/train_Muroran_01098.jpg,600,600,67,459,206,600
5200,Muroran/JPEGImages/train_Muroran_01099.jpg,600,600,252,382,600,600
5201,Muroran/JPEGImages/train_Muroran_01100.jpg,600,600,4,382,597,600
5202,Muroran/JPEGImages/train_Muroran_01101.jpg,600,600,308,325,355,388
5203,Muroran/JPEGImages/train_Muroran_01101.jpg,600,600,1,350,138,488
5204,Muroran/JPEGImages/train_Muroran_01101.jpg,600,600,369,353,600,586
5205,Muroran/JPEGImages/train_Muroran_01102.jpg,600,600,319,388,492,594
5206,Muroran/JPEGImages/train_Muroran_01103.jpg,600,600,157,430,600,595
5207,Muroran/JPEGImages/train_Muroran_01104.jpg,600,600,402,436,559,600
5208,Muroran/JPEGImages/train_Muroran_01105.jpg,600,600,1,340,314,595
5209,Muroran/JPEGImages/train_Muroran_01106.jpg,600,600,264,367,527,599
5210,Muroran/JPEGImages/train_Muroran_01107.jpg,600,600,112,515,600,584
5211,Muroran/JPEGImages/train_Muroran_01107.jpg,600,600,353,407,429,557
5212,Muroran/JPEGImages/train_Muroran_01108.jpg,600,600,421,344,600,599
5213,Muroran/JPEGImages/train_Muroran_01108.jpg,600,600,414,355,579,600
5214,Muroran/JPEGImages/train_Muroran_01109.jpg,600,600,196,362,597,593
5215,Muroran/JPEGImages/train_Muroran_01110.jpg,600,600,171,423,291,591
5216,Muroran/JPEGImages/train_Muroran_01110.jpg,600,600,422,343,600,550
5217,Muroran/JPEGImages/train_Muroran_01111.jpg,600,600,40,401,600,595
5218,Muroran/JPEGImages/train_Muroran_01112.jpg,600,600,403,446,488,590
5219,Muroran/JPEGImages/train_Muroran_01113.jpg,600,600,75,369,499,593
5220,Muroran/JPEGImages/train_Muroran_01114.jpg,600,600,306,328,536,595
5221,Muroran/JPEGImages/train_Muroran_01114.jpg,600,600,2,370,184,553
5222,Muroran/JPEGImages/train_Muroran_01114.jpg,600,600,30,402,186,591
5223,Muroran/JPEGImages/train_Muroran_01115.jpg,600,600,40,385,410,595
5224,Muroran/JPEGImages/train_Muroran_01115.jpg,600,600,224,426,285,595
5225,Muroran/JPEGImages/train_Muroran_01116.jpg,600,600,263,507,304,563
5226,Muroran/JPEGImages/train_Muroran_01117.jpg,600,600,429,419,600,582
5227,Muroran/JPEGImages/train_Muroran_01117.jpg,600,600,229,391,403,600
5228,Muroran/JPEGImages/train_Muroran_01118.jpg,600,600,243,327,351,483
5229,Muroran/JPEGImages/train_Muroran_01118.jpg,600,600,316,396,600,439
5230,Muroran/JPEGImages/train_Muroran_01119.jpg,600,600,379,331,511,468
5231,Muroran/JPEGImages/train_Muroran_01120.jpg,600,600,1,375,176,495
5232,Muroran/JPEGImages/train_Muroran_01120.jpg,600,600,366,307,600,594
5233,Muroran/JPEGImages/train_Muroran_01120.jpg,600,600,193,336,290,450
5234,Muroran/JPEGImages/train_Muroran_01121.jpg,600,600,376,393,587,592
5235,Muroran/JPEGImages/train_Muroran_01121.jpg,600,600,333,357,592,600
5236,Muroran/JPEGImages/train_Muroran_01122.jpg,600,600,344,341,556,599
5237,Muroran/JPEGImages/train_Muroran_01123.jpg,600,600,158,235,235,597
5238,Muroran/JPEGImages/train_Muroran_01124.jpg,600,600,357,338,600,600
5239,Muroran/JPEGImages/train_Muroran_01124.jpg,600,600,142,391,312,600
5240,Muroran/JPEGImages/train_Muroran_01125.jpg,600,600,334,354,383,422
5241,Muroran/JPEGImages/train_Muroran_01125.jpg,600,600,370,412,476,590
5242,Muroran/JPEGImages/train_Muroran_01126.jpg,600,600,7,374,595,600
5243,Muroran/JPEGImages/train_Muroran_01127.jpg,600,600,129,361,210,460
5244,Muroran/JPEGImages/train_Muroran_01127.jpg,600,600,196,447,333,600
5245,Muroran/JPEGImages/train_Muroran_01128.jpg,600,600,5,350,478,596
5246,Muroran/JPEGImages/train_Muroran_01128.jpg,600,600,395,466,519,595
5247,Muroran/JPEGImages/train_Muroran_01128.jpg,600,600,1,312,116,539
5248,Muroran/JPEGImages/train_Muroran_01129.jpg,600,600,43,448,578,597
5249,Muroran/JPEGImages/train_Muroran_01130.jpg,600,600,243,413,404,599
5250,Muroran/JPEGImages/train_Muroran_01131.jpg,600,600,376,316,600,503
5251,Muroran/JPEGImages/train_Muroran_01132.jpg,600,600,152,389,555,600
5252,Muroran/JPEGImages/train_Muroran_01133.jpg,600,600,12,432,595,598
5253,Muroran/JPEGImages/train_Muroran_01134.jpg,600,600,445,397,586,530
5254,Muroran/JPEGImages/train_Muroran_01135.jpg,600,600,147,401,233,513
5255,Muroran/JPEGImages/train_Muroran_01136.jpg,600,600,198,296,508,600
5256,Muroran/JPEGImages/train_Muroran_01137.jpg,600,600,26,352,600,600
5257,Muroran/JPEGImages/train_Muroran_01138.jpg,600,600,241,355,368,517
5258,Muroran/JPEGImages/train_Muroran_01139.jpg,600,600,56,325,514,596
5259,Muroran/JPEGImages/train_Muroran_01140.jpg,600,600,302,531,391,583
5260,Muroran/JPEGImages/train_Muroran_01140.jpg,600,600,441,434,584,574
5261,Muroran/JPEGImages/train_Muroran_01141.jpg,600,600,339,464,393,591
5262,Muroran/JPEGImages/train_Muroran_01141.jpg,600,600,249,360,338,574
5263,Muroran/JPEGImages/train_Muroran_01142.jpg,600,600,160,342,589,593
5264,Muroran/JPEGImages/train_Muroran_01143.jpg,600,600,183,365,600,597
5265,Muroran/JPEGImages/train_Muroran_01144.jpg,600,600,156,329,406,578
5266,Muroran/JPEGImages/train_Muroran_01145.jpg,600,600,1,345,251,595
5267,Muroran/JPEGImages/train_Muroran_01145.jpg,600,600,307,369,448,566
5268,Muroran/JPEGImages/train_Muroran_01146.jpg,600,600,195,308,297,595
5269,Muroran/JPEGImages/train_Muroran_01147.jpg,600,600,115,367,558,600
5270,Muroran/JPEGImages/train_Muroran_01148.jpg,600,600,25,283,228,448
5271,Muroran/JPEGImages/train_Muroran_01149.jpg,600,600,50,376,566,597
5272,Muroran/JPEGImages/train_Muroran_01150.jpg,600,600,5,381,600,600
5273,Muroran/JPEGImages/train_Muroran_01151.jpg,600,600,541,516,600,588
5274,Muroran/JPEGImages/train_Muroran_01151.jpg,600,600,419,347,600,504
5275,Muroran/JPEGImages/train_Muroran_01151.jpg,600,600,299,449,400,584
5276,Muroran/JPEGImages/train_Muroran_01151.jpg,600,600,320,368,390,594
5277,Muroran/JPEGImages/train_Muroran_01152.jpg,600,600,89,459,484,553
5278,Muroran/JPEGImages/train_Muroran_01152.jpg,600,600,4,422,600,505
5279,Muroran/JPEGImages/train_Muroran_01153.jpg,600,600,246,373,423,590
5280,Muroran/JPEGImages/train_Muroran_01154.jpg,600,600,220,362,293,593
5281,Muroran/JPEGImages/train_Muroran_01154.jpg,600,600,378,367,516,592
5282,Muroran/JPEGImages/train_Muroran_01155.jpg,600,600,382,506,466,595
5283,Muroran/JPEGImages/train_Muroran_01155.jpg,600,600,1,375,176,567
5284,Muroran/JPEGImages/train_Muroran_01155.jpg,600,600,142,347,249,476
5285,Muroran/JPEGImages/train_Muroran_01155.jpg,600,600,411,422,513,542
5286,Muroran/JPEGImages/train_Muroran_01156.jpg,600,600,238,363,380,591
5287,Muroran/JPEGImages/train_Muroran_01157.jpg,600,600,241,415,391,596
5288,Muroran/JPEGImages/train_Muroran_01157.jpg,600,600,444,366,517,594
5289,Muroran/JPEGImages/train_Muroran_01157.jpg,600,600,326,345,398,596
5290,Muroran/JPEGImages/train_Muroran_01158.jpg,600,600,411,426,577,582
5291,Muroran/JPEGImages/train_Muroran_01158.jpg,600,600,47,407,485,443
5292,Muroran/JPEGImages/train_Muroran_01158.jpg,600,600,392,355,496,504
5293,Muroran/JPEGImages/train_Muroran_01159.jpg,600,600,384,506,479,600
5294,Muroran/JPEGImages/train_Muroran_01160.jpg,600,600,422,396,561,549
5295,Muroran/JPEGImages/train_Muroran_01161.jpg,600,600,208,336,585,594
5296,Muroran/JPEGImages/train_Muroran_01162.jpg,600,600,313,354,404,578
5297,Muroran/JPEGImages/train_Muroran_01163.jpg,600,600,1,387,253,589
5298,Muroran/JPEGImages/train_Muroran_01164.jpg,600,600,34,368,600,595
5299,Muroran/JPEGImages/train_Muroran_01165.jpg,600,600,6,326,438,563
5300,Muroran/JPEGImages/train_Muroran_01165.jpg,600,600,402,377,528,474
5301,Muroran/JPEGImages/train_Muroran_01166.jpg,600,600,388,453,520,596
5302,Muroran/JPEGImages/train_Muroran_01166.jpg,600,600,261,326,297,585
5303,Muroran/JPEGImages/train_Muroran_01167.jpg,600,600,110,368,600,600
5304,Muroran/JPEGImages/train_Muroran_01168.jpg,600,600,162,355,233,456
5305,Muroran/JPEGImages/train_Muroran_01168.jpg,600,600,333,330,600,492
5306,Muroran/JPEGImages/train_Muroran_01169.jpg,600,600,317,302,600,600
5307,Muroran/JPEGImages/train_Muroran_01169.jpg,600,600,126,319,301,600
5308,Muroran/JPEGImages/train_Muroran_01169.jpg,600,600,407,344,495,420
5309,Muroran/JPEGImages/train_Muroran_01170.jpg,600,600,57,488,103,550
5310,Muroran/JPEGImages/train_Muroran_01170.jpg,600,600,4,350,598,600
5311,Muroran/JPEGImages/train_Muroran_01171.jpg,600,600,336,322,426,591
5312,Muroran/JPEGImages/train_Muroran_01172.jpg,600,600,377,347,600,495
5313,Muroran/JPEGImages/train_Muroran_01172.jpg,600,600,47,350,242,600
5314,Muroran/JPEGImages/train_Muroran_01172.jpg,600,600,314,353,459,600
5315,Muroran/JPEGImages/train_Muroran_01173.jpg,600,600,234,398,351,570
5316,Muroran/JPEGImages/train_Muroran_01173.jpg,600,600,137,381,464,600
5317,Muroran/JPEGImages/train_Muroran_01174.jpg,600,600,385,421,559,594
5318,Muroran/JPEGImages/train_Muroran_01174.jpg,600,600,56,455,166,595
5319,Muroran/JPEGImages/train_Muroran_01175.jpg,600,600,447,380,600,564
5320,Muroran/JPEGImages/train_Muroran_01176.jpg,600,600,510,415,600,496
5321,Muroran/JPEGImages/train_Muroran_01176.jpg,600,600,179,348,307,599
5322,Muroran/JPEGImages/train_Muroran_01177.jpg,600,600,367,336,588,600
5323,Muroran/JPEGImages/train_Muroran_01178.jpg,600,600,59,507,197,593
5324,Muroran/JPEGImages/train_Muroran_01178.jpg,600,600,431,544,546,593
5325,Muroran/JPEGImages/train_Muroran_01178.jpg,600,600,340,506,464,599
5326,Muroran/JPEGImages/train_Muroran_01179.jpg,600,600,1,339,187,450
5327,Muroran/JPEGImages/train_Muroran_01179.jpg,600,600,149,333,277,598
5328,Muroran/JPEGImages/train_Muroran_01179.jpg,600,600,6,461,600,516
5329,Muroran/JPEGImages/train_Muroran_01180.jpg,600,600,116,337,399,599
5330,Muroran/JPEGImages/train_Muroran_01181.jpg,600,600,160,462,552,600
5331,Muroran/JPEGImages/train_Muroran_01182.jpg,600,600,346,538,391,593
5332,Muroran/JPEGImages/train_Muroran_01183.jpg,600,600,376,550,531,600
5333,Muroran/JPEGImages/train_Muroran_01183.jpg,600,600,1,346,328,600
5334,Muroran/JPEGImages/train_Muroran_01184.jpg,600,600,433,383,600,575
5335,Muroran/JPEGImages/train_Muroran_01184.jpg,600,600,378,472,453,600
5336,Muroran/JPEGImages/train_Muroran_01184.jpg,600,600,372,457,600,511
5337,Muroran/JPEGImages/train_Muroran_01184.jpg,600,600,332,266,391,478
5338,Muroran/JPEGImages/train_Muroran_01185.jpg,600,600,56,358,292,515
5339,Muroran/JPEGImages/train_Muroran_01185.jpg,600,600,88,443,234,599
5340,Muroran/JPEGImages/train_Muroran_01186.jpg,600,600,8,422,207,600
5341,Muroran/JPEGImages/train_Muroran_01187.jpg,600,600,463,385,600,498
5342,Muroran/JPEGImages/train_Muroran_01187.jpg,600,600,289,362,342,484
5343,Muroran/JPEGImages/train_Muroran_01188.jpg,600,600,396,318,568,499
5344,Muroran/JPEGImages/train_Muroran_01188.jpg,600,600,224,343,600,600
5345,Muroran/JPEGImages/train_Muroran_01189.jpg,600,600,95,327,296,595
5346,Muroran/JPEGImages/train_Muroran_01189.jpg,600,600,421,339,600,455
5347,Muroran/JPEGImages/train_Muroran_01189.jpg,600,600,333,362,396,440
5348,Muroran/JPEGImages/train_Muroran_01190.jpg,600,600,386,397,598,593
5349,Muroran/JPEGImages/train_Muroran_01191.jpg,600,600,235,359,561,595
5350,Muroran/JPEGImages/train_Muroran_01192.jpg,600,600,9,345,382,595
5351,Muroran/JPEGImages/train_Muroran_01193.jpg,600,600,514,428,600,542
5352,Muroran/JPEGImages/train_Muroran_01193.jpg,600,600,370,451,503,536
5353,Muroran/JPEGImages/train_Muroran_01194.jpg,600,600,100,328,341,600
5354,Muroran/JPEGImages/train_Muroran_01195.jpg,600,600,402,336,557,590
5355,Muroran/JPEGImages/train_Muroran_01195.jpg,600,600,408,446,483,584
5356,Muroran/JPEGImages/train_Muroran_01195.jpg,600,600,233,483,301,594
5357,Muroran/JPEGImages/train_Muroran_01196.jpg,600,600,67,437,195,566
5358,Muroran/JPEGImages/train_Muroran_01196.jpg,600,600,205,322,274,365
5359,Muroran/JPEGImages/train_Muroran_01196.jpg,600,600,308,318,526,582
5360,Muroran/JPEGImages/train_Muroran_01196.jpg,600,600,1,310,231,564
5361,Muroran/JPEGImages/train_Muroran_01197.jpg,600,600,107,453,600,541
5362,Muroran/JPEGImages/train_Muroran_01198.jpg,600,600,221,401,600,600
5363,Muroran/JPEGImages/train_Muroran_01199.jpg,600,600,53,367,600,600
5364,Muroran/JPEGImages/train_Muroran_01200.jpg,600,600,380,387,600,536
5365,Muroran/JPEGImages/train_Muroran_01200.jpg,600,600,243,304,282,407
5366,Muroran/JPEGImages/train_Muroran_01200.jpg,600,600,49,452,274,595
5367,Muroran/JPEGImages/train_Muroran_01201.jpg,600,600,370,348,420,407
5368,Muroran/JPEGImages/train_Muroran_01201.jpg,600,600,209,365,393,388
5369,Muroran/JPEGImages/train_Muroran_01201.jpg,600,600,408,400,541,599
5370,Muroran/JPEGImages/train_Muroran_01202.jpg,600,600,295,326,402,571
5371,Muroran/JPEGImages/train_Muroran_01203.jpg,600,600,245,313,351,400
5372,Muroran/JPEGImages/train_Muroran_01203.jpg,600,600,186,356,239,424
5373,Muroran/JPEGImages/train_Muroran_01203.jpg,600,600,11,419,183,595
5374,Muroran/JPEGImages/train_Muroran_01203.jpg,600,600,319,364,499,562
5375,Muroran/JPEGImages/train_Muroran_01204.jpg,600,600,286,359,496,444
5376,Muroran/JPEGImages/train_Muroran_01204.jpg,600,600,134,484,508,599
5377,Muroran/JPEGImages/train_Muroran_01205.jpg,600,600,50,368,600,588
5378,Muroran/JPEGImages/train_Muroran_01206.jpg,600,600,254,395,600,600
5379,Muroran/JPEGImages/train_Muroran_01207.jpg,600,600,136,438,281,539
5380,Muroran/JPEGImages/train_Muroran_01208.jpg,600,600,17,335,305,600
5381,Muroran/JPEGImages/train_Muroran_01209.jpg,600,600,133,338,275,600
5382,Muroran/JPEGImages/train_Muroran_01209.jpg,600,600,317,334,419,589
5383,Muroran/JPEGImages/train_Muroran_01210.jpg,600,600,50,280,241,600
5384,Muroran/JPEGImages/train_Muroran_01210.jpg,600,600,46,386,187,589
5385,Muroran/JPEGImages/train_Muroran_01211.jpg,600,600,1,352,309,599
5386,Muroran/JPEGImages/train_Muroran_01212.jpg,600,600,59,385,512,597
5387,Muroran/JPEGImages/train_Muroran_01213.jpg,600,600,12,371,600,599
5388,Muroran/JPEGImages/train_Muroran_01214.jpg,600,600,221,365,343,600
5389,Muroran/JPEGImages/train_Muroran_01215.jpg,600,600,386,372,600,598
5390,Muroran/JPEGImages/train_Muroran_01215.jpg,600,600,475,509,566,588
5391,Muroran/JPEGImages/train_Muroran_01216.jpg,600,600,344,435,486,600
5392,Muroran/JPEGImages/train_Muroran_01217.jpg,600,600,299,362,428,595
5393,Muroran/JPEGImages/train_Muroran_01217.jpg,600,600,172,352,600,596
5394,Muroran/JPEGImages/train_Muroran_01218.jpg,600,600,462,413,600,557
5395,Muroran/JPEGImages/train_Muroran_01218.jpg,600,600,37,364,226,600
5396,Muroran/JPEGImages/train_Muroran_01219.jpg,600,600,122,360,561,564
5397,Muroran/JPEGImages/train_Muroran_01220.jpg,600,600,349,392,426,498
5398,Muroran/JPEGImages/train_Muroran_01220.jpg,600,600,186,436,585,596
5399,Muroran/JPEGImages/train_Muroran_01221.jpg,600,600,454,470,574,600
5400,Muroran/JPEGImages/train_Muroran_01221.jpg,600,600,100,352,560,600
5401,Muroran/JPEGImages/train_Muroran_01222.jpg,600,600,267,385,600,600
5402,Muroran/JPEGImages/train_Muroran_01223.jpg,600,600,249,392,593,485
5403,Muroran/JPEGImages/train_Muroran_01223.jpg,600,600,419,356,600,600
5404,Muroran/JPEGImages/train_Muroran_01224.jpg,600,600,366,342,568,595
5405,Muroran/JPEGImages/train_Muroran_01224.jpg,600,600,284,340,335,595
5406,Muroran/JPEGImages/train_Muroran_01225.jpg,600,600,197,510,289,598
5407,Muroran/JPEGImages/train_Muroran_01225.jpg,600,600,80,423,215,498
5408,Muroran/JPEGImages/train_Muroran_01226.jpg,600,600,234,332,397,597
5409,Muroran/JPEGImages/train_Muroran_01227.jpg,600,600,400,406,545,460
5410,Muroran/JPEGImages/train_Muroran_01227.jpg,600,600,1,344,216,592
5411,Muroran/JPEGImages/train_Muroran_01227.jpg,600,600,326,363,384,415
5412,Muroran/JPEGImages/train_Muroran_01228.jpg,600,600,225,329,277,586
5413,Muroran/JPEGImages/train_Muroran_01229.jpg,600,600,473,502,579,589
5414,Muroran/JPEGImages/train_Muroran_01229.jpg,600,600,393,371,600,600
5415,Muroran/JPEGImages/train_Muroran_01230.jpg,600,600,107,366,600,513
5416,Muroran/JPEGImages/train_Muroran_01231.jpg,600,600,429,355,600,515
5417,Muroran/JPEGImages/train_Muroran_01231.jpg,600,600,141,311,301,600
5418,Muroran/JPEGImages/train_Muroran_01232.jpg,600,600,94,347,567,595
5419,Muroran/JPEGImages/train_Muroran_01233.jpg,600,600,193,444,558,589
5420,Muroran/JPEGImages/train_Muroran_01233.jpg,600,600,329,370,458,559
5421,Muroran/JPEGImages/train_Muroran_01234.jpg,600,600,37,373,532,594
5422,Muroran/JPEGImages/train_Muroran_01235.jpg,600,600,1,345,89,571
5423,Muroran/JPEGImages/train_Muroran_01235.jpg,600,600,229,344,596,598
5424,Muroran/JPEGImages/train_Muroran_01235.jpg,600,600,119,377,178,595
5425,Muroran/JPEGImages/train_Muroran_01236.jpg,600,600,450,384,600,546
5426,Muroran/JPEGImages/train_Muroran_01236.jpg,600,600,181,311,311,599
5427,Muroran/JPEGImages/train_Muroran_01236.jpg,600,600,366,364,488,600
5428,Muroran/JPEGImages/train_Muroran_01236.jpg,600,600,413,334,462,376
5429,Muroran/JPEGImages/train_Muroran_01237.jpg,600,600,145,421,250,496
5430,Muroran/JPEGImages/train_Muroran_01238.jpg,600,600,352,349,488,487
5431,Muroran/JPEGImages/train_Muroran_01238.jpg,600,600,328,370,390,446
5432,Muroran/JPEGImages/train_Muroran_01238.jpg,600,600,275,449,330,595
5433,Muroran/JPEGImages/train_Muroran_01238.jpg,600,600,259,379,351,561
5434,Muroran/JPEGImages/train_Muroran_01239.jpg,600,600,58,356,600,600
5435,Muroran/JPEGImages/train_Muroran_01240.jpg,600,600,270,365,600,594
5436,Muroran/JPEGImages/train_Muroran_01240.jpg,600,600,335,393,433,532
5437,Muroran/JPEGImages/train_Muroran_01240.jpg,600,600,94,380,218,595
5438,Muroran/JPEGImages/train_Muroran_01241.jpg,600,600,93,363,600,586
5439,Muroran/JPEGImages/train_Muroran_01242.jpg,600,600,101,345,416,595
5440,Muroran/JPEGImages/train_Muroran_01243.jpg,600,600,76,329,600,599
5441,Muroran/JPEGImages/train_Muroran_01244.jpg,600,600,1,400,523,585
5442,Muroran/JPEGImages/train_Muroran_01245.jpg,600,600,139,342,554,584
5443,Muroran/JPEGImages/train_Muroran_01246.jpg,600,600,14,391,489,563
5444,Muroran/JPEGImages/train_Muroran_01247.jpg,600,600,104,340,305,600
5445,Muroran/JPEGImages/train_Muroran_01248.jpg,600,600,367,426,469,593
5446,Muroran/JPEGImages/train_Muroran_01248.jpg,600,600,225,430,272,592
5447,Muroran/JPEGImages/train_Muroran_01249.jpg,600,600,1,370,159,574
5448,Muroran/JPEGImages/train_Muroran_01250.jpg,600,600,49,392,600,552
5449,Muroran/JPEGImages/train_Muroran_01251.jpg,600,600,47,426,163,585
5450,Muroran/JPEGImages/train_Muroran_01251.jpg,600,600,159,429,189,475
5451,Muroran/JPEGImages/train_Muroran_01251.jpg,600,600,265,426,502,600
5452,Muroran/JPEGImages/train_Muroran_01251.jpg,600,600,246,410,300,594
5453,Muroran/JPEGImages/train_Muroran_01252.jpg,600,600,354,414,512,600
5454,Muroran/JPEGImages/train_Muroran_01252.jpg,600,600,119,270,211,600
5455,Muroran/JPEGImages/train_Muroran_01253.jpg,600,600,206,338,600,600
5456,Muroran/JPEGImages/train_Muroran_01254.jpg,600,600,69,349,600,598
5457,Muroran/JPEGImages/train_Muroran_01255.jpg,600,600,500,540,600,600
5458,Muroran/JPEGImages/train_Muroran_01255.jpg,600,600,243,561,331,600
5459,Muroran/JPEGImages/train_Muroran_01256.jpg,600,600,55,353,592,599
5460,Muroran/JPEGImages/train_Muroran_01257.jpg,600,600,168,314,389,522
5461,Muroran/JPEGImages/train_Muroran_01258.jpg,600,600,135,295,483,512
5462,Muroran/JPEGImages/train_Muroran_01258.jpg,600,600,244,385,328,588
5463,Muroran/JPEGImages/train_Muroran_01259.jpg,600,600,251,370,430,580
5464,Muroran/JPEGImages/train_Muroran_01260.jpg,600,600,327,385,600,597
5465,Muroran/JPEGImages/train_Muroran_01261.jpg,600,600,501,407,600,491
5466,Muroran/JPEGImages/train_Muroran_01261.jpg,600,600,43,415,221,600
5467,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,361,332,425,372
5468,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,378,412,473,434
5469,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,55,453,598,494
5470,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,11,512,595,544
5471,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,4,315,224,501
5472,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,303,310,468,544
5473,Muroran/JPEGImages/train_Muroran_01262.jpg,600,600,177,310,258,456
5474,Muroran/JPEGImages/train_Muroran_01263.jpg,600,600,348,375,429,478
5475,Muroran/JPEGImages/train_Muroran_01263.jpg,600,600,6,378,600,600
5476,Muroran/JPEGImages/train_Muroran_01264.jpg,600,600,7,386,600,600
5477,Muroran/JPEGImages/train_Muroran_01265.jpg,600,600,7,416,214,440
5478,Muroran/JPEGImages/train_Muroran_01265.jpg,600,600,6,470,185,600
5479,Muroran/JPEGImages/train_Muroran_01266.jpg,600,600,467,416,600,558
5480,Muroran/JPEGImages/train_Muroran_01266.jpg,600,600,1,373,224,578
5481,Muroran/JPEGImages/train_Muroran_01266.jpg,600,600,251,346,310,427
5482,Muroran/JPEGImages/train_Muroran_01267.jpg,600,600,153,418,455,595
5483,Muroran/JPEGImages/train_Muroran_01268.jpg,600,600,102,448,292,577
5484,Muroran/JPEGImages/train_Muroran_01268.jpg,600,600,317,427,600,572
5485,Muroran/JPEGImages/train_Muroran_01268.jpg,600,600,333,339,411,423
5486,Muroran/JPEGImages/train_Muroran_01269.jpg,600,600,394,374,600,600
5487,Muroran/JPEGImages/train_Muroran_01269.jpg,600,600,416,489,525,600
5488,Muroran/JPEGImages/train_Muroran_01269.jpg,600,600,343,396,394,448
5489,Muroran/JPEGImages/train_Muroran_01270.jpg,600,600,474,475,570,561
5490,Muroran/JPEGImages/train_Muroran_01270.jpg,600,600,385,361,600,566
5491,Muroran/JPEGImages/train_Muroran_01271.jpg,600,600,101,407,190,538
5492,Muroran/JPEGImages/train_Muroran_01271.jpg,600,600,255,293,600,600
5493,Muroran/JPEGImages/train_Muroran_01272.jpg,600,600,280,421,409,478
5494,Muroran/JPEGImages/train_Muroran_01273.jpg,600,600,1,346,218,599
5495,Muroran/JPEGImages/train_Muroran_01274.jpg,600,600,216,388,600,598
5496,Muroran/JPEGImages/train_Muroran_01275.jpg,600,600,213,428,253,580
5497,Muroran/JPEGImages/train_Muroran_01276.jpg,600,600,1,338,238,599
5498,Muroran/JPEGImages/train_Muroran_01277.jpg,600,600,285,475,586,595
5499,Muroran/JPEGImages/train_Muroran_01277.jpg,600,600,171,339,273,511
5500,Muroran/JPEGImages/train_Muroran_01278.jpg,600,600,246,350,396,595
5501,Muroran/JPEGImages/train_Muroran_01278.jpg,600,600,1,358,165,595
5502,Muroran/JPEGImages/train_Muroran_01279.jpg,600,600,443,371,557,441
5503,Muroran/JPEGImages/train_Muroran_01279.jpg,600,600,212,346,519,600
5504,Muroran/JPEGImages/train_Muroran_01280.jpg,600,600,468,397,557,460
5505,Muroran/JPEGImages/train_Muroran_01281.jpg,600,600,186,405,283,469
5506,Muroran/JPEGImages/train_Muroran_01282.jpg,600,600,1,376,148,531
5507,Muroran/JPEGImages/train_Muroran_01282.jpg,600,600,378,469,482,596
5508,Muroran/JPEGImages/train_Muroran_01282.jpg,600,600,258,405,510,547
5509,Muroran/JPEGImages/train_Muroran_01283.jpg,600,600,369,394,450,594
5510,Muroran/JPEGImages/train_Muroran_01284.jpg,600,600,433,408,536,442
5511,Muroran/JPEGImages/train_Muroran_01284.jpg,600,600,284,357,477,396
5512,Muroran/JPEGImages/train_Muroran_01284.jpg,600,600,102,447,515,600
5513,Muroran/JPEGImages/train_Muroran_01285.jpg,600,600,309,348,489,454
5514,Muroran/JPEGImages/train_Muroran_01285.jpg,600,600,166,356,279,600
5515,Muroran/JPEGImages/train_Muroran_01286.jpg,600,600,452,358,600,489
5516,Muroran/JPEGImages/train_Muroran_01286.jpg,600,600,238,328,429,589
5517,Muroran/JPEGImages/train_Muroran_01287.jpg,600,600,9,353,600,589
5518,Muroran/JPEGImages/train_Muroran_01288.jpg,600,600,447,371,600,498
